,value,numBigOnes,aveNumExprEvaluated,aveNumSolutions,aveSolveTimeSec
1708,527,1,16680.5,18.6,0.18744237422943116
1709,527,2,22903.5,21.4,0.21984944343566895
1710,527,3,28713.4,23.3,0.2664602994918823
1711,527,4,28666.2,20.0,0.26195900440216063
1712,528,1,14952.1,27.1,0.15878617763519287
1713,528,2,21887.2,30.4,0.2063464641571045
1714,528,3,29790.4,38.3,0.2689605712890625
1715,528,4,27016.8,24.2,0.25255703926086426
1716,529,1,16631.1,17.8,0.16753776073455812
1717,529,2,26774.7,24.0,0.24695560932159424
1718,529,3,28633.5,18.5,0.2631592035293579
1719,529,4,29576.5,20.9,0.2799633264541626
1720,530,1,14141.2,26.3,0.14465813636779784
1721,530,2,23382.4,26.9,0.21924927234649658
1722,530,3,27856.5,35.3,0.2562578201293945
1723,530,4,29614.9,22.4,0.2763622045516968
1724,531,1,15725.9,11.8,0.1612363338470459
1725,531,2,27605.1,35.0,0.2477557897567749
1726,531,3,25097.4,19.6,0.237853479385376
1727,531,4,28938.8,20.0,0.2639595031738281
1728,532,1,17082.4,21.4,0.16913809776306152
1729,532,2,19694.7,22.1,0.18554179668426513
1730,532,3,29023.9,34.3,0.26145884990692136
1731,532,4,30223.6,24.5,0.2763622522354126
1732,533,1,14869.8,11.1,0.15342566967010499
1733,533,2,24026.9,20.8,0.23005180358886718
1734,533,3,25919.3,15.2,0.2507566690444946
1735,533,4,29164.0,5.4,0.28136334419250486
1736,534,1,15808.1,16.6,0.16683757305145264
1737,534,2,23686.3,21.5,0.22118158340454103
1738,534,3,28246.4,18.3,0.2630592346191406
1739,534,4,29656.5,7.6,0.276093578338623
1740,535,1,17603.0,19.9,0.17864022254943848
1741,535,2,28894.4,27.1,0.25880861282348633
1742,535,3,26918.4,12.0,0.24865598678588868
1743,535,4,27795.5,8.5,0.26245553493499757
1744,536,1,17548.4,25.1,0.17483932971954347
1745,536,2,21339.2,21.2,0.20004501342773437
1746,536,3,30167.8,19.7,0.27566215991973875
1747,536,4,29173.0,8.4,0.2712613344192505
1748,537,1,15690.2,15.1,0.15963592529296874
1749,537,2,19872.1,15.3,182.83082036972047
1750,537,3,27212.1,9.8,0.4244183778762817
1751,537,4,30017.4,7.3,0.35867106914520264
1752,538,1,19353.0,13.3,0.22856442928314208
1753,538,2,23669.6,17.4,0.240639066696167
1754,538,3,27116.9,16.8,0.26192197799682615
1755,538,4,30627.1,4.5,0.28206348419189453
1756,539,1,15179.9,24.0,0.1500338077545166
1757,539,2,23292.8,14.9,0.2179490566253662
1758,539,3,29695.3,15.0,0.2605587005615234
1759,539,4,29855.3,5.8,0.26786031723022463
1760,540,1,15836.4,46.7,0.15403470993041993
1761,540,2,25139.5,49.5,0.221349835395813
1762,540,3,30642.0,27.3,0.2637593984603882
1763,540,4,30022.8,21.8,0.26806035041809084
1764,541,1,15901.6,15.7,0.15343453884124755
1765,541,2,17376.0,12.0,0.16563732624053956
1766,541,3,28539.5,20.1,0.24305474758148193
1767,541,4,26008.8,6.8,0.23585307598114014
1768,542,1,15802.6,12.1,0.15113406181335448
1769,542,2,23027.6,20.0,0.20434601306915284
1770,542,3,29277.6,22.9,0.2499563217163086
1771,542,4,26954.5,19.2,0.2378535270690918
1772,543,1,15718.8,11.8,0.15353455543518066
1773,543,2,25328.8,24.5,0.22845146656036378
1774,543,3,27915.1,16.4,0.23945388793945313
1775,543,4,28160.4,14.2,0.25675785541534424
1776,544,1,18285.1,23.4,0.17573957443237304
1777,544,2,22149.3,30.6,0.20054516792297364
1778,544,3,28111.8,23.5,0.24755573272705078
1779,544,4,29049.5,13.7,0.26415951251983644
1780,545,1,16646.8,17.7,0.1803966283798218
1781,545,2,23661.1,14.2,0.22825140953063966
1782,545,3,28516.4,15.3,0.2543572187423706
1783,545,4,26887.7,17.3,0.2525039196014404
1784,546,1,15795.8,27.9,0.1631418228149414
1785,546,2,20633.8,26.5,0.19367752075195313
1786,546,3,27329.2,20.0,0.2529355764389038
1787,546,4,28697.8,11.3,0.26788997650146484
1788,547,1,21049.7,12.8,0.20513534545898438
1789,547,2,24296.6,21.8,0.21793575286865235
1790,547,3,27467.3,19.1,0.24511969089508057
1791,547,4,28551.6,11.6,0.2666673183441162
1792,548,1,15205.9,18.3,0.15808422565460206
1793,548,2,24047.7,27.9,0.22611968517303466
1794,548,3,27205.1,18.2,0.25425832271575927
1795,548,4,28921.0,7.9,0.2682778358459473
1796,549,1,18905.7,16.5,0.18914442062377929
1797,549,2,25821.8,31.1,0.23034062385559081
1798,549,3,27096.3,22.3,0.24422819614410402
1799,549,4,30340.1,9.7,0.28460986614227296
1800,550,1,17116.1,32.3,0.1769648551940918
1801,550,2,20540.0,55.4,0.18823885917663574
1802,550,3,23655.0,76.0,0.21817686557769775
1803,550,4,30102.4,122.7,0.2723440170288086
1804,551,1,14746.0,11.3,0.1439124345779419
1805,551,2,22743.3,23.4,0.20974090099334716
1806,551,3,26690.7,19.8,0.2365767240524292
1807,551,4,28622.1,12.3,0.26253509521484375
1808,552,1,16061.5,29.9,0.16238076686859132
1809,552,2,22041.2,26.4,0.20596928596496583
1810,552,3,28205.6,26.8,0.25126965045928956
1811,552,4,29436.7,23.3,0.26698901653289797
1812,553,1,14667.9,14.9,0.1509326219558716
1813,553,2,17974.9,22.2,0.16870031356811524
1814,553,3,28748.7,15.0,0.25960984230041506
1815,553,4,26119.2,15.5,0.2423421859741211
1816,554,1,16300.5,13.7,0.16598496437072754
1817,554,2,25566.7,23.9,0.22589514255523682
1818,554,3,25877.7,14.1,0.2420644521713257
1819,554,4,28312.5,18.6,0.2640796899795532
1820,555,1,14311.6,11.8,0.14489443302154542
1821,555,2,23316.6,21.7,0.21728718280792236
1822,555,3,28209.5,13.5,0.2598680019378662
1823,555,4,28878.6,11.8,0.2690149784088135
1824,556,1,18238.5,14.6,0.18067481517791747
1825,556,2,27518.4,23.7,0.2505377769470215
1826,556,3,27183.9,16.8,0.24602911472320557
1827,556,4,26658.0,10.5,0.24923741817474365
1828,557,1,17591.1,13.3,0.17579922676086426
1829,557,2,20850.6,15.7,0.18964133262634278
1830,557,3,29346.0,21.0,0.2683951139450073
1831,557,4,29928.3,26.4,0.2679387092590332
1832,558,1,15962.2,28.6,0.16298677921295165
1833,558,2,23272.6,21.3,0.22244830131530763
1834,558,3,28181.1,21.3,0.2524202108383179
1835,558,4,27220.0,15.5,0.25944569110870364
1836,559,1,18798.4,16.0,0.1850823163986206
1837,559,2,25568.7,19.8,0.2310652494430542
1838,559,3,29202.8,23.2,0.25958914756774903
1839,559,4,28935.8,8.0,0.2709174156188965
1840,560,1,17968.1,27.6,0.18260796070098878
1841,560,2,26231.5,38.6,0.23519034385681153
1842,560,3,25185.6,25.2,0.23785057067871093
1843,560,4,28438.6,7.1,0.26904733180999757
1844,561,1,15893.5,12.5,0.16270735263824462
1845,561,2,21491.1,18.3,0.22397184371948242
1846,561,3,31063.2,13.9,0.28080875873565675
1847,561,4,26828.9,3.5,0.2515929937362671
1848,562,1,16667.7,12.5,0.16960341930389405
1849,562,2,26151.8,23.4,0.26229109764099123
1850,562,3,25601.8,14.7,0.240022873878479
1851,562,4,28910.1,6.9,0.27436373233795164
1852,563,1,14305.3,11.0,0.15079445838928224
1853,563,2,21603.2,12.0,0.2067497968673706
1854,563,3,25308.8,11.0,0.2278693437576294
1855,563,4,29470.2,6.1,0.26862905025482176
1856,564,1,14880.7,21.9,0.15404927730560303
1857,564,2,24594.1,24.3,0.23115270137786864
1858,564,3,30359.0,18.0,0.27250280380249026
1859,564,4,29097.0,10.1,0.26855781078338625
1860,565,1,17034.7,8.9,0.17445008754730223
1861,565,2,26728.8,27.7,0.24204232692718505
1862,565,3,26334.2,10.2,0.24448819160461427
1863,565,4,28206.5,4.0,0.26650228500366213
1864,566,1,14026.5,7.4,0.14152626991271972
1865,566,2,22445.3,17.7,0.20791909694671631
1866,566,3,26531.2,14.1,0.24307551383972167
1867,566,4,29057.9,14.3,0.2666132688522339
1868,567,1,16127.4,29.8,0.16456542015075684
1869,567,2,20113.1,25.4,0.1899790048599243
1870,567,3,25139.2,15.7,0.23302605152130126
1871,567,4,28768.7,13.2,0.2704301357269287
1872,568,1,19361.2,19.3,0.1921177625656128
1873,568,2,23593.3,24.0,0.21258316040039063
1874,568,3,22841.6,16.4,0.21396303176879883
1875,568,4,27673.5,10.7,0.25784828662872317
1876,569,1,14250.0,12.9,0.14260048866271974
1877,569,2,18988.2,18.4,0.1746833324432373
1878,569,3,29064.0,31.9,0.2672500848770142
1879,569,4,30653.5,12.5,0.28373353481292723
1880,570,1,16514.4,20.6,0.1749438762664795
1881,570,2,22476.5,21.3,0.22490673065185546
1882,570,3,27095.8,27.1,0.2522773027420044
1883,570,4,27860.9,11.4,0.2700249433517456
1884,571,1,13365.5,10.6,0.13782155513763428
1885,571,2,25572.0,17.8,0.23388888835906982
1886,571,3,28831.3,21.8,0.2580763816833496
1887,571,4,29400.1,13.3,0.2728966474533081
1888,572,1,16677.9,19.3,0.16437149047851562
1889,572,2,23309.5,26.5,0.21842472553253173
1890,572,3,28698.7,16.0,0.2681887149810791
1891,572,4,29930.0,11.6,0.27337691783905027
1892,573,1,15753.4,12.8,0.15994296073913575
1893,573,2,24926.4,20.4,0.23418028354644777
1894,573,3,29770.0,25.4,0.26651415824890134
1895,573,4,27159.9,11.7,0.2536986589431763
1896,574,1,17542.2,16.7,0.17992377281188965
1897,574,2,24204.4,21.1,0.2253880739212036
1898,574,3,27717.4,20.4,0.25332472324371336
1899,574,4,26284.0,12.4,0.24898390769958495
1900,575,1,15543.2,19.2,0.16415319442749024
1901,575,2,22154.4,48.0,0.2093416929244995
1902,575,3,24319.6,68.1,0.22540435791015626
1903,575,4,28492.4,97.2,0.2590792655944824
1904,576,1,18512.5,40.5,0.18560528755187988
1905,576,2,26442.2,38.6,0.23996503353118898
1906,576,3,25840.3,27.2,0.23186025619506836
1907,576,4,27240.5,13.4,0.25426616668701174
1908,577,1,16302.0,13.0,0.1733292818069458
1909,577,2,23531.7,25.9,0.21359140872955323
1910,577,3,27802.3,16.0,0.27041101455688477
1911,577,4,29267.8,13.5,0.2721696853637695
1912,578,1,14540.4,15.2,0.1512775182723999
1913,578,2,16236.8,14.0,0.15891005992889404
1914,578,3,30077.3,17.5,0.27234997749328616
1915,578,4,31335.2,8.9,0.28701443672180177
1916,579,1,18231.4,17.9,0.17871198654174805
1917,579,2,24509.1,20.5,0.22693819999694825
1918,579,3,29239.4,25.1,0.262729811668396
1919,579,4,29901.6,17.0,0.27621939182281496
1920,580,1,17713.3,20.6,0.17064363956451417
1921,580,2,22360.2,34.6,0.21734461784362794
1922,580,3,28661.4,24.7,0.2561991214752197
1923,580,4,27680.0,16.4,0.26170053482055666
1924,581,1,14136.9,13.1,0.1419755458831787
1925,581,2,28612.0,27.0,0.275366997718811
1926,581,3,31535.5,24.5,0.279609227180481
1927,581,4,30283.8,10.5,0.28510470390319825
1928,582,1,14500.4,19.0,0.1522846221923828
1929,582,2,20353.0,19.9,0.1916790246963501
1930,582,3,26556.0,17.6,0.2526886463165283
1931,582,4,28454.6,11.8,0.26888630390167234
1932,583,1,15875.6,16.5,0.16508309841156005
1933,583,2,24921.9,17.5,0.2370311737060547
1934,583,3,28513.9,16.9,0.2967808961868286
1935,583,4,30371.6,17.3,0.2889753580093384
1936,584,1,13616.8,24.0,0.14352118968963623
1937,584,2,25178.9,22.8,0.24680960178375244
1938,584,3,26988.0,17.6,0.24990670680999755
1939,584,4,28812.9,7.9,0.2758933067321777
1940,585,1,18438.8,22.0,0.18895447254180908
1941,585,2,24564.0,28.6,0.2340045690536499
1942,585,3,32064.8,21.9,0.29681313037872314
1943,585,4,27377.7,6.3,0.26237757205963136
1944,586,1,15375.1,17.2,0.16357665061950682
1945,586,2,22210.8,18.7,0.20694801807403565
1946,586,3,28397.7,10.9,0.26369991302490237
1947,586,4,29682.1,5.4,0.2791914939880371
1948,587,1,17375.3,16.1,0.17635056972503663
1949,587,2,25065.3,23.9,0.22864894866943358
1950,587,3,27575.8,11.5,0.26309833526611326
1951,587,4,29881.8,6.0,0.2805930137634277
1952,588,1,15783.9,37.0,0.16641709804534913
1953,588,2,23362.8,33.2,0.21979966163635253
1954,588,3,27082.4,18.8,0.257480788230896
1955,588,4,28720.3,12.1,0.2699986696243286
1956,589,1,16457.6,17.2,0.16785778999328613
1957,589,2,22702.6,23.9,0.21116676330566406
1958,589,3,29061.4,10.5,0.2722246885299683
1959,589,4,29033.8,2.6,0.27587146759033204
1960,590,1,16311.3,30.9,0.17918813228607178
1961,590,2,24204.8,19.3,0.24204752445220948
1962,590,3,29397.0,10.3,0.2734175205230713
1963,590,4,28325.6,7.2,0.2668247938156128
1964,591,1,13379.0,14.2,0.1450732707977295
1965,591,2,21449.9,19.8,0.21553199291229247
1966,591,3,29488.1,17.1,0.2754355430603027
1967,591,4,29244.8,5.1,0.28385376930236816
1968,592,1,14988.3,28.2,0.15961430072784424
1969,592,2,17363.0,19.6,0.1677145004272461
1970,592,3,25378.0,26.9,0.23968591690063476
1971,592,4,28852.5,16.0,0.27246966361999514
1972,593,1,17967.7,17.3,0.1841644048690796
1973,593,2,22859.6,16.7,0.21177380084991454
1974,593,3,30092.4,26.7,0.276712441444397
1975,593,4,28932.3,10.0,0.27790355682373047
1976,594,1,15305.2,30.5,0.15761992931365967
1977,594,2,21411.1,28.6,0.2096705913543701
1978,594,3,26263.6,25.6,0.24207353591918945
1979,594,4,29094.9,15.6,0.2788285732269287
1980,595,1,16554.2,37.1,0.16971249580383302
1981,595,2,24007.4,33.4,0.2315441846847534
1982,595,3,25562.3,24.4,0.23773345947265626
1983,595,4,28632.3,9.3,0.27405714988708496
1984,596,1,16247.0,34.4,0.16725845336914064
1985,596,2,23517.0,23.8,0.224462890625
1986,596,3,29026.5,33.5,0.2675885438919067
1987,596,4,28469.9,14.9,0.26818921566009524
1988,597,1,18139.5,28.3,0.19124209880828857
1989,597,2,21996.7,25.7,0.21046762466430663
1990,597,3,28679.2,25.8,0.2641777276992798
1991,597,4,27693.2,11.3,0.26967730522155764
1992,598,1,16968.8,20.2,0.17114005088806153
1993,598,2,22914.3,20.4,0.22224702835083007
1994,598,3,30232.5,25.7,0.27905821800231934
1995,598,4,26945.2,14.7,0.25175378322601316
1996,599,1,16981.8,21.2,0.17618844509124756
1997,599,2,20434.5,18.2,0.19161772727966309
1998,599,3,27286.8,17.8,0.251582932472229
1999,599,4,28677.9,14.5,0.2720886468887329
2000,600,1,17619.4,110.3,0.17868876457214355
2001,600,2,23812.9,137.4,0.2264171600341797
2002,600,3,27921.0,132.9,0.2569714546203613
2003,600,4,28961.0,184.1,0.2924293756484985
2004,601,1,15431.1,18.4,0.1631112813949585
2005,601,2,23764.0,26.7,0.22779312133789062
2006,601,3,29133.4,17.5,0.2810956954956055
2007,601,4,27710.0,9.0,0.2732907772064209
2008,602,1,16504.8,21.7,0.16865973472595214
2009,602,2,23136.1,17.2,0.2185826063156128
2010,602,3,28032.6,19.7,0.2563852548599243
2011,602,4,25139.9,12.6,0.24123771190643312
2012,603,1,16403.6,25.8,0.1643289089202881
2013,603,2,19645.9,22.1,0.18750903606414795
2014,603,3,27785.4,25.8,0.2522319555282593
2015,603,4,27722.9,14.8,0.25544307231903074
2016,604,1,13683.3,17.1,0.14129722118377686
2017,604,2,23997.0,25.5,0.22548942565917968
2018,604,3,29141.3,24.1,0.27065095901489256
2019,604,4,29177.6,19.9,0.26419596672058104
2020,605,1,15675.8,18.9,0.1674750566482544
2021,605,2,24985.2,25.0,0.238730525970459
2022,605,3,28785.5,24.4,0.2851411819458008
2023,605,4,30231.6,10.6,0.28704826831817626
2024,606,1,16419.5,30.8,0.16978647708892822
2025,606,2,19607.1,19.5,0.19842381477355958
2026,606,3,31609.3,20.5,0.301409387588501
2027,606,4,28267.4,16.1,0.279787540435791
2028,607,1,15324.7,22.0,0.17194538116455077
2029,607,2,20445.7,20.5,0.2046135187149048
2030,607,3,29195.3,17.2,0.27857794761657717
2031,607,4,29761.9,4.7,0.2920165777206421
2032,608,1,17531.8,20.9,0.17877888679504395
2033,608,2,23270.6,26.9,0.22379424571990966
2034,608,3,26523.3,41.5,0.2464214086532593
2035,608,4,28475.2,10.1,0.27510790824890136
2036,609,1,17014.2,23.5,0.1702202320098877
2037,609,2,21298.6,19.8,0.20314133167266846
2038,609,3,24006.7,7.7,0.23514564037323
2039,609,4,25448.1,9.6,0.24144287109375
2040,610,1,17610.7,28.4,0.17463369369506837
2041,610,2,24251.2,25.5,0.23746283054351808
2042,610,3,25482.9,21.9,0.23367071151733398
2043,610,4,27342.2,3.5,0.27579708099365235
2044,611,1,15631.7,24.9,0.1652864933013916
2045,611,2,21868.4,14.2,0.20416359901428222
2046,611,3,29032.6,11.6,0.2613548517227173
2047,611,4,28029.2,4.1,0.2657789945602417
2048,612,1,16124.5,28.5,0.1742577314376831
2049,612,2,20086.3,19.3,0.19102871417999268
2050,612,3,26596.2,13.6,0.2498251676559448
2051,612,4,29802.6,8.4,0.2789753437042236
2052,613,1,16583.2,12.8,0.16817264556884765
2053,613,2,24139.8,16.7,0.2276691198348999
2054,613,3,28990.1,7.0,0.2904062271118164
2055,613,4,29320.7,7.4,0.28340141773223876
2056,614,1,15834.8,15.5,0.17271025180816652
2057,614,2,23308.7,18.1,0.239190936088562
2058,614,3,27774.1,16.5,0.286075758934021
2059,614,4,27643.5,2.7,0.2792216300964355
2060,615,1,16215.3,19.2,0.18113155364990235
2061,615,2,25961.8,19.2,0.2567524194717407
2062,615,3,30170.4,18.2,0.28196115493774415
2063,615,4,30191.5,19.8,0.2932419300079346
2064,616,1,17534.6,32.0,0.18542866706848143
2065,616,2,24375.7,28.4,0.2342221260070801
2066,616,3,29389.6,29.4,0.2778877019882202
2067,616,4,29648.7,17.0,0.2830790996551514
2068,617,1,17008.1,23.3,0.17915091514587403
2069,617,2,23300.5,20.6,0.21865520477294922
2070,617,3,27554.4,26.9,0.2602720260620117
2071,617,4,27736.5,10.3,0.26483893394470215
2072,618,1,15812.9,27.6,0.16369144916534423
2073,618,2,22080.3,28.5,0.24348597526550292
2074,618,3,26629.4,29.2,0.24652385711669922
2075,618,4,29096.0,16.0,0.2749867677688599
2076,619,1,14979.6,8.6,0.16143717765808105
2077,619,2,20163.1,15.0,0.21277203559875488
2078,619,3,28993.3,15.1,0.2623093605041504
2079,619,4,29837.6,13.6,0.27548058032989503
2080,620,1,18008.4,14.8,0.180877423286438
2081,620,2,22381.7,34.4,0.21048612594604493
2082,620,3,29597.3,19.6,0.2638387680053711
2083,620,4,28947.2,10.0,0.27540111541748047
2084,621,1,16932.8,15.5,0.17333519458770752
2085,621,2,25779.2,20.0,0.2423414707183838
2086,621,3,28242.6,24.8,0.25487990379333497
2087,621,4,28510.7,13.1,0.27335805892944337
2088,622,1,14152.4,9.8,0.14368505477905275
2089,622,2,25438.7,28.4,0.23641228675842285
2090,622,3,26675.9,22.3,0.2681894779205322
2091,622,4,27905.8,13.7,0.2708487272262573
2092,623,1,15877.8,10.9,0.16069636344909669
2093,623,2,21755.1,16.0,0.21755824089050294
2094,623,3,24686.8,23.2,0.25989527702331544
2095,623,4,30772.3,16.0,0.29870502948760985
2096,624,1,18822.0,32.0,0.19841580390930175
2097,624,2,23612.1,31.5,0.22937889099121095
2098,624,3,26444.2,37.8,0.2526636838912964
2099,624,4,29970.1,15.4,0.283026123046875
2100,625,1,18814.6,24.2,0.1948842763900757
2101,625,2,25779.1,78.4,0.24167847633361816
2102,625,3,26360.5,131.2,0.2443408727645874
2103,625,4,31021.1,189.1,0.2932175397872925
2104,626,1,16040.0,9.9,0.16186189651489258
2105,626,2,22090.3,16.6,0.21773958206176758
2106,626,3,30583.6,15.6,0.2762009620666504
2107,626,4,29857.1,16.4,0.2724853515625
2108,627,1,14224.6,10.1,0.149292516708374
2109,627,2,23852.6,29.8,0.23335394859313965
2110,627,3,28125.0,20.2,0.28473620414733886
2111,627,4,28876.5,20.5,0.2890709400177002
2112,628,1,13528.3,7.9,0.16055502891540527
2113,628,2,23205.7,23.0,0.24901790618896485
2114,628,3,29083.2,19.3,0.30164527893066406
2115,628,4,28917.5,13.8,0.2815925121307373
2116,629,1,18440.8,15.9,0.19552643299102784
2117,629,2,24353.6,19.0,0.22611734867095948
2118,629,3,27067.2,20.3,0.25536015033721926
2119,629,4,29368.0,10.7,0.28705744743347167
2120,630,1,16223.7,45.9,0.16734983921051025
2121,630,2,23330.4,37.8,0.2298424482345581
2122,630,3,24120.7,35.6,0.2324615716934204
2123,630,4,29640.7,38.1,0.276718807220459
2124,631,1,15857.7,7.8,0.16565341949462892
2125,631,2,22964.3,16.9,0.2237231969833374
2126,631,3,26878.5,22.0,0.25054683685302737
2127,631,4,30597.5,9.2,0.2884697198867798
2128,632,1,17145.1,18.9,0.18621962070465087
2129,632,2,27313.8,27.8,0.25228912830352784
2130,632,3,27273.6,26.7,0.24615371227264404
2131,632,4,28316.7,21.5,0.2597720384597778
2132,633,1,17543.2,21.4,0.18384037017822266
2133,633,2,23216.3,16.3,0.2173330545425415
2134,633,3,29447.3,10.7,0.27582607269287107
2135,633,4,27704.7,10.7,0.26578559875488283
2136,634,1,14699.4,9.8,0.16045944690704345
2137,634,2,23780.2,19.5,0.2296809196472168
2138,634,3,26804.7,16.7,0.2540572643280029
2139,634,4,26882.0,11.6,0.25815606117248535
2140,635,1,17616.6,12.2,0.17180845737457276
2141,635,2,25102.5,25.8,0.23258721828460693
2142,635,3,27611.3,15.6,0.2564206123352051
2143,635,4,31159.2,14.2,0.29318230152130126
2144,636,1,17415.9,19.3,0.17693257331848145
2145,636,2,26402.7,26.6,0.24396421909332275
2146,636,3,27712.8,17.0,0.2579780340194702
2147,636,4,28355.8,4.3,0.26535260677337646
2148,637,1,16735.3,15.1,0.16873528957366943
2149,637,2,20964.2,21.1,0.20080580711364746
2150,637,3,26746.4,18.4,0.2397763967514038
2151,637,4,28620.5,8.2,0.2661618232727051
2152,638,1,15329.7,8.9,0.1549616575241089
2153,638,2,23391.6,12.0,0.23199644088745117
2154,638,3,27051.1,12.9,0.24838409423828126
2155,638,4,26866.9,3.7,0.26540069580078124
2156,639,1,17094.1,11.9,0.18721704483032225
2157,639,2,21494.0,11.1,0.2347015380859375
2158,639,3,29456.6,6.7,0.2854875087738037
2159,639,4,30416.7,3.2,0.3106795310974121
2160,640,1,17282.9,23.2,0.19575562477111816
2161,640,2,23589.0,24.6,0.21948928833007814
2162,640,3,25194.1,16.7,0.23825650215148925
2163,640,4,29401.6,9.8,0.2801676750183105
2164,641,1,17484.6,9.8,0.17959885597229003
2165,641,2,24624.5,16.0,0.23396017551422119
2166,641,3,31724.9,23.9,0.28643815517425536
2167,641,4,29412.3,10.9,0.2858575344085693
2168,642,1,16592.4,20.0,0.17622528076171876
2169,642,2,22501.8,24.0,0.21574757099151612
2170,642,3,28227.4,23.6,0.2600106716156006
2171,642,4,28785.1,12.3,0.2682495594024658
2172,643,1,14500.5,7.5,0.15661182403564453
2173,643,2,22757.6,17.1,0.23468396663665772
2174,643,3,28645.4,25.0,0.26884121894836427
2175,643,4,26923.1,7.2,0.27167863845825196
2176,644,1,16695.5,19.5,0.17210710048675537
2177,644,2,24226.1,23.5,0.22932674884796142
2178,644,3,28183.6,17.0,0.275199818611145
2179,644,4,28637.6,4.1,0.29418556690216063
2180,645,1,15784.1,16.5,0.1723710775375366
2181,645,2,23272.3,18.1,0.2324598550796509
2182,645,3,27150.5,18.8,0.2570164442062378
2183,645,4,28312.4,21.3,0.2637993812561035
2184,646,1,19777.8,15.6,0.19894802570343018
2185,646,2,23473.0,20.6,0.2215245008468628
2186,646,3,24999.0,13.4,0.23208997249603272
2187,646,4,29127.8,20.2,0.2803274393081665
2188,647,1,15437.3,11.7,0.16806628704071044
2189,647,2,20490.1,10.7,0.20560026168823242
2190,647,3,29667.9,18.1,0.28020410537719725
2191,647,4,29529.6,17.8,0.2750373840332031
2192,648,1,16595.3,34.0,0.17122924327850342
2193,648,2,21956.1,32.2,0.20258872509002684
2194,648,3,29210.8,28.9,0.26942427158355714
2195,648,4,30338.6,16.2,0.2835247278213501
2196,649,1,15573.0,9.9,0.15654127597808837
2197,649,2,23658.8,18.8,0.2290642261505127
2198,649,3,29744.6,13.2,0.26640119552612307
2199,649,4,26625.6,9.3,0.2570892572402954
2200,650,1,20487.3,32.0,0.20052056312561034
2201,650,2,26525.2,53.8,0.25849955081939696
2202,650,3,24967.3,72.3,0.23937430381774902
2203,650,4,30742.6,98.9,0.2953213930130005
2204,651,1,16211.1,13.4,0.16633896827697753
2205,651,2,22467.5,25.0,0.22275876998901367
2206,651,3,23956.5,15.7,0.23253474235534669
2207,651,4,29703.1,13.2,0.28570621013641356
2208,652,1,15924.1,15.3,0.17328832149505616
2209,652,2,23917.5,24.8,0.24337368011474608
2210,652,3,28335.8,24.7,0.2676828384399414
2211,652,4,27730.7,18.7,0.26480374336242674
2212,653,1,17523.5,14.6,0.18129732608795165
2213,653,2,23378.7,19.9,0.22076141834259033
2214,653,3,26238.2,11.4,0.25034565925598146
2215,653,4,26848.0,5.9,0.26422920227050783
2216,654,1,11863.0,10.8,0.14237399101257325
2217,654,2,25956.2,21.4,0.24417121410369874
2218,654,3,29274.2,21.2,0.27125208377838134
2219,654,4,29552.4,10.7,0.278366756439209
2220,655,1,17210.7,11.5,0.1820819854736328
2221,655,2,20951.9,15.6,0.20293836593627929
2222,655,3,27693.6,19.7,0.2593815565109253
2223,655,4,29409.5,19.3,0.2847659349441528
2224,656,1,16652.6,18.6,0.17564115524291993
2225,656,2,22966.4,25.9,0.2133857011795044
2226,656,3,31032.1,28.6,0.2780338764190674
2227,656,4,29161.0,13.6,0.27938528060913087
2228,657,1,16057.7,15.4,0.1693880558013916
2229,657,2,23994.2,17.8,0.2283947706222534
2230,657,3,27576.1,13.8,0.25890169143676756
2231,657,4,25547.7,13.6,0.25636394023895265
2232,658,1,14705.5,18.6,0.14990158081054689
2233,658,2,23517.8,21.9,0.21964995861053466
2234,658,3,29899.2,19.7,0.27914307117462156
2235,658,4,28993.2,7.7,0.2798508644104004
2236,659,1,14198.3,6.0,0.15381522178649903
2237,659,2,23628.5,16.0,0.22110404968261718
2238,659,3,27573.3,8.9,0.264660906791687
2239,659,4,26780.3,5.0,0.2545271396636963
2240,660,1,14113.0,23.9,0.14875833988189696
2241,660,2,24180.4,26.1,0.22878072261810303
2242,660,3,29240.7,21.4,0.2822554111480713
2243,660,4,29318.6,3.5,0.31951682567596434
2244,661,1,17644.0,14.8,0.19175796508789061
2245,661,2,23408.8,14.4,0.23426177501678466
2246,661,3,30270.5,8.3,0.28790500164031985
2247,661,4,26256.9,1.7,0.25652596950531004
2248,662,1,15469.2,9.8,0.1656146764755249
2249,662,2,25678.1,15.5,0.26091206073760986
2250,662,3,27560.4,15.6,0.26643922328948977
2251,662,4,29675.0,4.5,0.2884519577026367
2252,663,1,17679.8,27.5,0.18447425365447997
2253,663,2,20042.2,12.8,0.19350383281707764
2254,663,3,28497.0,16.6,0.26479458808898926
2255,663,4,28739.0,5.0,0.26770944595336915
2256,664,1,17066.8,12.7,0.1758507013320923
2257,664,2,22017.0,13.0,0.21471633911132812
2258,664,3,29194.0,15.7,0.2712892770767212
2259,664,4,27514.1,4.5,0.2631164312362671
2260,665,1,16621.2,22.0,0.1667937994003296
2261,665,2,21956.6,11.8,0.21089625358581543
2262,665,3,27751.1,13.9,0.25995287895202634
2263,665,4,26592.0,4.5,0.25291080474853517
2264,666,1,17309.2,26.4,0.1773115873336792
2265,666,2,22711.1,21.3,0.2269834518432617
2266,666,3,27493.1,17.6,0.25857493877410886
